id,video,video_second,lat,lon,time,date,utc,photo,youtube_id,picasa_album_id,picasa_id,id_values,picture
10706,2016-668-FA_Site2-Vertical.mp4,70,34.002175,-120.2950383,15:41:31,9/27/2016,42640.65383,,kUGwE8ZUhxQ,,,10706,
10707,2016-668-FA_Site2-Vertical.mp4,71,34.00217333,-120.2950383,15:41:32,9/27/2016,42640.65384,,kUGwE8ZUhxQ,,,10707,
10708,2016-668-FA_Site2-Vertical.mp4,72,34.002175,-120.29504,15:41:33,9/27/2016,42640.65385,,kUGwE8ZUhxQ,,,10708,
10709,2016-668-FA_Site2-Vertical.mp4,73,34.002175,-120.29504,15:41:34,9/27/2016,42640.65387,,kUGwE8ZUhxQ,,,10709,
10710,2016-668-FA_Site2-Vertical.mp4,74,34.00217333,-120.2950417,15:41:35,9/27/2016,42640.65388,,kUGwE8ZUhxQ,,,10710,http://res.cloudinary.com/bird/image/upload/v1496879083/2007_034_wh1a_tkjatc.jpg
10711,2016-668-FA_Site2-Vertical.mp4,75,34.00217333,-120.2950433,15:41:36,9/27/2016,42640.65389,,kUGwE8ZUhxQ,,,10711,
10712,2016-668-FA_Site2-Vertical.mp4,76,34.00217167,-120.295045,15:41:37,9/27/2016,42640.6539,,kUGwE8ZUhxQ,,,10712,
10713,2016-668-FA_Site2-Vertical.mp4,77,34.00217,-120.2950467,15:41:38,9/27/2016,42640.65391,,kUGwE8ZUhxQ,,,10713,
10714,2016-668-FA_Site2-Vertical.mp4,78,34.00216833,-120.2950483,15:41:39,9/27/2016,42640.65392,,kUGwE8ZUhxQ,,,10714,
10715,2016-668-FA_Site2-Vertical.mp4,79,34.00216833,-120.2950483,15:41:40,9/27/2016,42640.65394,,kUGwE8ZUhxQ,,,10715,http://res.cloudinary.com/bird/image/upload/v1496879083/2007_034_wh7b_q8lals.jpg
10716,2016-668-FA_Site2-Vertical.mp4,80,34.002165,-120.2950483,15:41:41,9/27/2016,42640.65395,,kUGwE8ZUhxQ,,,10716,
10717,2016-668-FA_Site2-Vertical.mp4,81,34.002165,-120.29505,15:41:42,9/27/2016,42640.65396,,kUGwE8ZUhxQ,,,10717,
10718,2016-668-FA_Site2-Vertical.mp4,82,34.002165,-120.29505,15:41:43,9/27/2016,42640.65397,,kUGwE8ZUhxQ,,,10718,
10719,2016-668-FA_Site2-Vertical.mp4,83,34.00216333,-120.2950517,15:41:44,9/27/2016,42640.65398,,kUGwE8ZUhxQ,,,10719,
10720,2016-668-FA_Site2-Vertical.mp4,84,34.002165,-120.2950533,15:41:45,9/27/2016,42640.65399,,kUGwE8ZUhxQ,,,10720,http://res.cloudinary.com/bird/image/upload/v1496879080/2007_034_wh6a_u7vbm7.jpg
10721,2016-668-FA_Site2-Vertical.mp4,85,34.002165,-120.2950533,15:41:46,9/27/2016,42640.654,,kUGwE8ZUhxQ,,,10721,
10722,2016-668-FA_Site2-Vertical.mp4,86,34.00216667,-120.295055,15:41:47,9/27/2016,42640.65402,,kUGwE8ZUhxQ,,,10722,
10723,2016-668-FA_Site2-Vertical.mp4,87,34.00216667,-120.2950567,15:41:48,9/27/2016,42640.65403,,kUGwE8ZUhxQ,,,10723,
10724,2016-668-FA_Site2-Vertical.mp4,88,34.00216667,-120.2950567,15:41:49,9/27/2016,42640.65404,,kUGwE8ZUhxQ,,,10724,
10725,2016-668-FA_Site2-Vertical.mp4,89,34.002165,-120.2950583,15:41:50,9/27/2016,42640.65405,,kUGwE8ZUhxQ,,,10725,http://res.cloudinary.com/bird/image/upload/v1496879080/2007_034_wh61d_lz16vv.jpg
10726,2016-668-FA_Site2-Vertical.mp4,90,34.00216333,-120.29506,15:41:51,9/27/2016,42640.65406,,kUGwE8ZUhxQ,,,10726,
10727,2016-668-FA_Site2-Vertical.mp4,91,34.00216167,-120.2950617,15:41:52,9/27/2016,42640.65407,,kUGwE8ZUhxQ,,,10727,
10728,2016-668-FA_Site2-Vertical.mp4,92,34.00215833,-120.2950633,15:41:53,9/27/2016,42640.65409,,kUGwE8ZUhxQ,,,10728,
10729,2016-668-FA_Site2-Vertical.mp4,93,34.00215667,-120.295065,15:41:54,9/27/2016,42640.6541,,kUGwE8ZUhxQ,,,10729,
10730,2016-668-FA_Site2-Vertical.mp4,94,34.002155,-120.2950667,15:41:55,9/27/2016,42640.65411,,kUGwE8ZUhxQ,,,10730,http://res.cloudinary.com/bird/image/upload/v1496879079/2007_034_wh2a_vfmn5w.jpg
10731,2016-668-FA_Site2-Vertical.mp4,95,34.002155,-120.2950667,15:41:56,9/27/2016,42640.65412,,kUGwE8ZUhxQ,,,10731,
10732,2016-668-FA_Site2-Vertical.mp4,96,34.002155,-120.2950667,15:41:57,9/27/2016,42640.65413,,kUGwE8ZUhxQ,,,10732,
10733,2016-668-FA_Site2-Vertical.mp4,97,34.002155,-120.2950667,15:41:58,9/27/2016,42640.65414,,kUGwE8ZUhxQ,,,10733,
10734,2016-668-FA_Site2-Vertical.mp4,98,34.00215667,-120.2950667,15:41:59,9/27/2016,42640.65416,,kUGwE8ZUhxQ,,,10734,
10735,2016-668-FA_Site2-Vertical.mp4,99,34.00215667,-120.2950667,15:42:00,9/27/2016,42640.65417,,kUGwE8ZUhxQ,,,10735,http://res.cloudinary.com/bird/image/upload/v1496879079/2007_034_wh17a_ju7cog.jpg
10736,2016-668-FA_Site2-Vertical.mp4,100,34.00215833,-120.2950683,15:42:01,9/27/2016,42640.65418,,kUGwE8ZUhxQ,,,10736,
10737,2016-668-FA_Site2-Vertical.mp4,101,34.00215667,-120.29507,15:42:02,9/27/2016,42640.65419,,kUGwE8ZUhxQ,,,10737,
10738,2016-668-FA_Site2-Vertical.mp4,102,34.00215667,-120.2950717,15:42:03,9/27/2016,42640.6542,,kUGwE8ZUhxQ,,,10738,
10739,2016-668-FA_Site2-Vertical.mp4,103,34.00215667,-120.2950733,15:42:04,9/27/2016,42640.65421,,kUGwE8ZUhxQ,,,10739,
10740,2016-668-FA_Site2-Vertical.mp4,104,34.00215333,-120.295075,15:42:05,9/27/2016,42640.65422,,kUGwE8ZUhxQ,,,10740,http://res.cloudinary.com/bird/image/upload/v1496879081/2007_034_wh43c_sa7bgk.jpg
10741,2016-668-FA_Site2-Vertical.mp4,105,34.00215333,-120.2950783,15:42:06,9/27/2016,42640.65424,,kUGwE8ZUhxQ,,,10741,
10742,2016-668-FA_Site2-Vertical.mp4,106,34.00215167,-120.2950783,15:42:07,9/27/2016,42640.65425,,kUGwE8ZUhxQ,,,10742,
10743,2016-668-FA_Site2-Vertical.mp4,107,34.00214833,-120.29508,15:42:08,9/27/2016,42640.65426,,kUGwE8ZUhxQ,,,10743,
10744,2016-668-FA_Site2-Vertical.mp4,108,34.00214833,-120.2950817,15:42:09,9/27/2016,42640.65427,,kUGwE8ZUhxQ,,,10744,
10745,2016-668-FA_Site2-Vertical.mp4,109,34.00214667,-120.2950817,15:42:10,9/27/2016,42640.65428,,kUGwE8ZUhxQ,,,10745,http://res.cloudinary.com/bird/image/upload/v1496879083/2007_034_wh1a_tkjatc.jpg
10746,2016-668-FA_Site2-Vertical.mp4,110,34.00214667,-120.2950833,15:42:11,9/27/2016,42640.65429,,kUGwE8ZUhxQ,,,10746,
10747,2016-668-FA_Site2-Vertical.mp4,111,34.00214667,-120.2950833,15:42:12,9/27/2016,42640.65431,,kUGwE8ZUhxQ,,,10747,
10748,2016-668-FA_Site2-Vertical.mp4,112,34.00214667,-120.2950833,15:42:13,9/27/2016,42640.65432,,kUGwE8ZUhxQ,,,10748,
10749,2016-668-FA_Site2-Vertical.mp4,113,34.00214667,-120.2950833,15:42:14,9/27/2016,42640.65433,,kUGwE8ZUhxQ,,,10749,
10750,2016-668-FA_Site2-Vertical.mp4,114,34.00214667,-120.295085,15:42:15,9/27/2016,42640.65434,,kUGwE8ZUhxQ,,,10750,http://res.cloudinary.com/bird/image/upload/v1496879083/2007_034_wh7b_q8lals.jpg
10751,2016-668-FA_Site2-Vertical.mp4,115,34.00214667,-120.2950867,15:42:16,9/27/2016,42640.65435,,kUGwE8ZUhxQ,,,10751,
10752,2016-668-FA_Site2-Vertical.mp4,116,34.00214833,-120.2950867,15:42:17,9/27/2016,42640.65436,,kUGwE8ZUhxQ,,,10752,
10753,2016-668-FA_Site2-Vertical.mp4,117,34.00214833,-120.2950883,15:42:18,9/27/2016,42640.65438,,kUGwE8ZUhxQ,,,10753,
10754,2016-668-FA_Site2-Vertical.mp4,118,34.00214833,-120.29509,15:42:19,9/27/2016,42640.65439,,kUGwE8ZUhxQ,,,10754,
10755,2016-668-FA_Site2-Vertical.mp4,119,34.00214833,-120.2950917,15:42:20,9/27/2016,42640.6544,,kUGwE8ZUhxQ,,,10755,http://res.cloudinary.com/bird/image/upload/v1496879080/2007_034_wh6a_u7vbm7.jpg
10756,2016-668-FA_Site2-Vertical.mp4,120,34.00214667,-120.2950933,15:42:21,9/27/2016,42640.65441,,kUGwE8ZUhxQ,,,10756,
10757,2016-668-FA_Site2-Vertical.mp4,121,34.002145,-120.295095,15:42:22,9/27/2016,42640.65442,,kUGwE8ZUhxQ,,,10757,
10758,2016-668-FA_Site2-Vertical.mp4,122,34.00214167,-120.2950967,15:42:23,9/27/2016,42640.65443,,kUGwE8ZUhxQ,,,10758,
10759,2016-668-FA_Site2-Vertical.mp4,123,34.00214,-120.2950967,15:42:24,9/27/2016,42640.65444,,kUGwE8ZUhxQ,,,10759,
10760,2016-668-FA_Site2-Vertical.mp4,124,34.00213833,-120.2950983,15:42:25,9/27/2016,42640.65446,,kUGwE8ZUhxQ,,,10760,http://res.cloudinary.com/bird/image/upload/v1496879080/2007_034_wh61d_lz16vv.jpg
10761,2016-668-FA_Site2-Vertical.mp4,125,34.00213667,-120.2951,15:42:26,9/27/2016,42640.65447,,kUGwE8ZUhxQ,,,10761,
10762,2016-668-FA_Site2-Vertical.mp4,126,34.00213667,-120.2951,15:42:27,9/27/2016,42640.65448,,kUGwE8ZUhxQ,,,10762,
10763,2016-668-FA_Site2-Vertical.mp4,127,34.00213667,-120.2951,15:42:28,9/27/2016,42640.65449,,kUGwE8ZUhxQ,,,10763,
10764,2016-668-FA_Site2-Vertical.mp4,128,34.00213667,-120.2951,15:42:29,9/27/2016,42640.6545,,kUGwE8ZUhxQ,,,10764,
10765,2016-668-FA_Site2-Vertical.mp4,129,34.00213833,-120.2951017,15:42:30,9/27/2016,42640.65451,,kUGwE8ZUhxQ,,,10765,http://res.cloudinary.com/bird/image/upload/v1496879079/2007_034_wh2a_vfmn5w.jpg
10766,2016-668-FA_Site2-Vertical.mp4,130,34.00213833,-120.2951017,15:42:31,9/27/2016,42640.65453,,kUGwE8ZUhxQ,,,10766,
10767,2016-668-FA_Site2-Vertical.mp4,131,34.00214,-120.2951033,15:42:32,9/27/2016,42640.65454,,kUGwE8ZUhxQ,,,10767,
10768,2016-668-FA_Site2-Vertical.mp4,132,34.00214,-120.295105,15:42:33,9/27/2016,42640.65455,,kUGwE8ZUhxQ,,,10768,
10769,2016-668-FA_Site2-Vertical.mp4,133,34.00214,-120.295105,15:42:34,9/27/2016,42640.65456,,kUGwE8ZUhxQ,,,10769,
10770,2016-668-FA_Site2-Vertical.mp4,134,34.00213833,-120.2951067,15:42:35,9/27/2016,42640.65457,,kUGwE8ZUhxQ,,,10770,http://res.cloudinary.com/bird/image/upload/v1496879079/2007_034_wh17a_ju7cog.jpg
10771,2016-668-FA_Site2-Vertical.mp4,135,34.00213667,-120.2951083,15:42:36,9/27/2016,42640.65458,,kUGwE8ZUhxQ,,,10771,
10772,2016-668-FA_Site2-Vertical.mp4,136,34.00213333,-120.29511,15:42:37,9/27/2016,42640.65459,,kUGwE8ZUhxQ,,,10772,
10773,2016-668-FA_Site2-Vertical.mp4,137,34.00213167,-120.29511,15:42:38,9/27/2016,42640.65461,,kUGwE8ZUhxQ,,,10773,
10774,2016-668-FA_Site2-Vertical.mp4,138,34.00213,-120.2951117,15:42:39,9/27/2016,42640.65462,,kUGwE8ZUhxQ,,,10774,
10775,2016-668-FA_Site2-Vertical.mp4,139,34.00213,-120.2951133,15:42:40,9/27/2016,42640.65463,,kUGwE8ZUhxQ,,,10775,http://res.cloudinary.com/bird/image/upload/v1496879081/2007_034_wh43c_sa7bgk.jpg
10776,2016-668-FA_Site2-Vertical.mp4,140,34.00213,-120.2951133,15:42:41,9/27/2016,42640.65464,,kUGwE8ZUhxQ,,,10776,
10777,2016-668-FA_Site2-Vertical.mp4,141,34.00213,-120.295115,15:42:42,9/27/2016,42640.65465,,kUGwE8ZUhxQ,,,10777,
10778,2016-668-FA_Site2-Vertical.mp4,142,34.00213167,-120.2951167,15:42:43,9/27/2016,42640.65466,,kUGwE8ZUhxQ,,,10778,
10779,2016-668-FA_Site2-Vertical.mp4,143,34.00213,-120.2951167,15:42:44,9/27/2016,42640.65468,,kUGwE8ZUhxQ,,,10779,
10780,2016-668-FA_Site2-Vertical.mp4,144,34.00213,-120.2951167,15:42:45,9/27/2016,42640.65469,,kUGwE8ZUhxQ,,,10780,http://res.cloudinary.com/bird/image/upload/v1496879083/2007_034_wh1a_tkjatc.jpg
10781,2016-668-FA_Site2-Vertical.mp4,145,34.00213,-120.2951183,15:42:46,9/27/2016,42640.6547,,kUGwE8ZUhxQ,,,10781,
10782,2016-668-FA_Site2-Vertical.mp4,146,34.00212833,-120.2951183,15:42:47,9/27/2016,42640.65471,,kUGwE8ZUhxQ,,,10782,
10783,2016-668-FA_Site2-Vertical.mp4,147,34.00212833,-120.29512,15:42:48,9/27/2016,42640.65472,,kUGwE8ZUhxQ,,,10783,
10784,2016-668-FA_Site2-Vertical.mp4,148,34.00212833,-120.2951217,15:42:49,9/27/2016,42640.65473,,kUGwE8ZUhxQ,,,10784,
10785,2016-668-FA_Site2-Vertical.mp4,149,34.00212667,-120.2951233,15:42:50,9/27/2016,42640.65475,,kUGwE8ZUhxQ,,,10785,http://res.cloudinary.com/bird/image/upload/v1496879083/2007_034_wh7b_q8lals.jpg
10786,2016-668-FA_Site2-Vertical.mp4,150,34.002125,-120.2951233,15:42:51,9/27/2016,42640.65476,,kUGwE8ZUhxQ,,,10786,
10787,2016-668-FA_Site2-Vertical.mp4,151,34.002125,-120.295125,15:42:52,9/27/2016,42640.65477,,kUGwE8ZUhxQ,,,10787,
10788,2016-668-FA_Site2-Vertical.mp4,152,34.002125,-120.2951267,15:42:53,9/27/2016,42640.65478,,kUGwE8ZUhxQ,,,10788,
10789,2016-668-FA_Site2-Vertical.mp4,153,34.00212333,-120.2951267,15:42:54,9/27/2016,42640.65479,,kUGwE8ZUhxQ,,,10789,
10790,2016-668-FA_Site2-Vertical.mp4,154,34.00212333,-120.2951283,15:42:55,9/27/2016,42640.6548,,kUGwE8ZUhxQ,,,10790,http://res.cloudinary.com/bird/image/upload/v1496879080/2007_034_wh6a_u7vbm7.jpg
10791,2016-668-FA_Site2-Vertical.mp4,155,34.00212167,-120.2951283,15:42:56,9/27/2016,42640.65481,,kUGwE8ZUhxQ,,,10791,
10792,2016-668-FA_Site2-Vertical.mp4,156,34.00212167,-120.29513,15:42:57,9/27/2016,42640.65483,,kUGwE8ZUhxQ,,,10792,
10793,2016-668-FA_Site2-Vertical.mp4,157,34.00212167,-120.2951317,15:42:58,9/27/2016,42640.65484,,kUGwE8ZUhxQ,,,10793,
10794,2016-668-FA_Site2-Vertical.mp4,158,34.00212,-120.2951333,15:42:59,9/27/2016,42640.65485,,kUGwE8ZUhxQ,,,10794,
10795,2016-668-FA_Site2-Vertical.mp4,159,34.00212,-120.295135,15:43:00,9/27/2016,42640.65486,,kUGwE8ZUhxQ,,,10795,http://res.cloudinary.com/bird/image/upload/v1496879080/2007_034_wh61d_lz16vv.jpg
10796,2016-668-FA_Site2-Vertical.mp4,160,34.00212,-120.295135,15:43:01,9/27/2016,42640.65487,,kUGwE8ZUhxQ,,,10796,
10797,2016-668-FA_Site2-Vertical.mp4,161,34.00211833,-120.2951367,15:43:02,9/27/2016,42640.65488,,kUGwE8ZUhxQ,,,10797,
10798,2016-668-FA_Site2-Vertical.mp4,162,34.00211833,-120.2951367,15:43:03,9/27/2016,42640.6549,,kUGwE8ZUhxQ,,,10798,
10799,2016-668-FA_Site2-Vertical.mp4,163,34.00211833,-120.2951367,15:43:04,9/27/2016,42640.65491,,kUGwE8ZUhxQ,,,10799,
10800,2016-668-FA_Site2-Vertical.mp4,164,34.00211833,-120.2951383,15:43:05,9/27/2016,42640.65492,,kUGwE8ZUhxQ,,,10800,http://res.cloudinary.com/bird/image/upload/v1496879079/2007_034_wh2a_vfmn5w.jpg
10801,2016-668-FA_Site2-Vertical.mp4,165,34.00212,-120.29514,15:43:06,9/27/2016,42640.65493,,kUGwE8ZUhxQ,,,10801,
10802,2016-668-FA_Site2-Vertical.mp4,166,34.00212,-120.2951417,15:43:07,9/27/2016,42640.65494,,kUGwE8ZUhxQ,,,10802,
10803,2016-668-FA_Site2-Vertical.mp4,167,34.00211833,-120.2951417,15:43:08,9/27/2016,42640.65495,,kUGwE8ZUhxQ,,,10803,
10804,2016-668-FA_Site2-Vertical.mp4,168,34.00211667,-120.2951433,15:43:09,9/27/2016,42640.65497,,kUGwE8ZUhxQ,,,10804,
10805,2016-668-FA_Site2-Vertical.mp4,169,34.002115,-120.295145,15:43:10,9/27/2016,42640.65498,,kUGwE8ZUhxQ,,,10805,http://res.cloudinary.com/bird/image/upload/v1496879079/2007_034_wh17a_ju7cog.jpg
10806,2016-668-FA_Site2-Vertical.mp4,170,34.00211167,-120.295145,15:43:11,9/27/2016,42640.65499,,kUGwE8ZUhxQ,,,10806,
10807,2016-668-FA_Site2-Vertical.mp4,171,34.00211,-120.2951467,15:43:12,9/27/2016,42640.655,,kUGwE8ZUhxQ,,,10807,
10808,2016-668-FA_Site2-Vertical.mp4,172,34.00210833,-120.2951483,15:43:13,9/27/2016,42640.65501,,kUGwE8ZUhxQ,,,10808,
10809,2016-668-FA_Site2-Vertical.mp4,173,34.00210833,-120.2951483,15:43:14,9/27/2016,42640.65502,,kUGwE8ZUhxQ,,,10809,
10810,2016-668-FA_Site2-Vertical.mp4,174,34.00211,-120.2951483,15:43:15,9/27/2016,42640.65503,,kUGwE8ZUhxQ,,,10810,http://res.cloudinary.com/bird/image/upload/v1496879081/2007_034_wh43c_sa7bgk.jpg
10811,2016-668-FA_Site2-Vertical.mp4,175,34.00211,-120.29515,15:43:16,9/27/2016,42640.65505,,kUGwE8ZUhxQ,,,10811,
10812,2016-668-FA_Site2-Vertical.mp4,176,34.00211333,-120.29515,15:43:17,9/27/2016,42640.65506,,kUGwE8ZUhxQ,,,10812,
10813,2016-668-FA_Site2-Vertical.mp4,177,34.002115,-120.2951517,15:43:18,9/27/2016,42640.65507,,kUGwE8ZUhxQ,,,10813,
10814,2016-668-FA_Site2-Vertical.mp4,178,34.002115,-120.2951533,15:43:19,9/27/2016,42640.65508,,kUGwE8ZUhxQ,,,10814,
10815,2016-668-FA_Site2-Vertical.mp4,179,34.00211667,-120.295155,15:43:20,9/27/2016,42640.65509,,kUGwE8ZUhxQ,,,10815,http://res.cloudinary.com/bird/image/upload/v1496879083/2007_034_wh1a_tkjatc.jpg
10816,2016-668-FA_Site2-Vertical.mp4,180,34.002115,-120.2951567,15:43:21,9/27/2016,42640.6551,,kUGwE8ZUhxQ,,,10816,
10817,2016-668-FA_Site2-Vertical.mp4,181,34.00211167,-120.2951583,15:43:22,9/27/2016,42640.65512,,kUGwE8ZUhxQ,,,10817,
10818,2016-668-FA_Site2-Vertical.mp4,182,34.00211,-120.2951583,15:43:23,9/27/2016,42640.65513,,kUGwE8ZUhxQ,,,10818,
10819,2016-668-FA_Site2-Vertical.mp4,183,34.00210667,-120.29516,15:43:24,9/27/2016,42640.65514,,kUGwE8ZUhxQ,,,10819,
10820,2016-668-FA_Site2-Vertical.mp4,184,34.00210333,-120.29516,15:43:25,9/27/2016,42640.65515,,kUGwE8ZUhxQ,,,10820,http://res.cloudinary.com/bird/image/upload/v1496879083/2007_034_wh7b_q8lals.jpg
10821,2016-668-FA_Site2-Vertical.mp4,185,34.00210167,-120.2951617,15:43:26,9/27/2016,42640.65516,,kUGwE8ZUhxQ,,,10821,
10822,2016-668-FA_Site2-Vertical.mp4,186,34.00210167,-120.2951617,15:43:27,9/27/2016,42640.65517,,kUGwE8ZUhxQ,,,10822,
10823,2016-668-FA_Site2-Vertical.mp4,187,34.00210333,-120.2951633,15:43:28,9/27/2016,42640.65519,,kUGwE8ZUhxQ,,,10823,
10824,2016-668-FA_Site2-Vertical.mp4,188,34.002105,-120.2951633,15:43:29,9/27/2016,42640.6552,,kUGwE8ZUhxQ,,,10824,
10825,2016-668-FA_Site2-Vertical.mp4,189,34.002105,-120.295165,15:43:30,9/27/2016,42640.65521,,kUGwE8ZUhxQ,,,10825,http://res.cloudinary.com/bird/image/upload/v1496879080/2007_034_wh6a_u7vbm7.jpg
10826,2016-668-FA_Site2-Vertical.mp4,190,34.00210667,-120.295165,15:43:31,9/27/2016,42640.65522,,kUGwE8ZUhxQ,,,10826,
10827,2016-668-FA_Site2-Vertical.mp4,191,34.00210667,-120.2951667,15:43:32,9/27/2016,42640.65523,,kUGwE8ZUhxQ,,,10827,
10828,2016-668-FA_Site2-Vertical.mp4,192,34.00210667,-120.2951683,15:43:33,9/27/2016,42640.65524,,kUGwE8ZUhxQ,,,10828,
10829,2016-668-FA_Site2-Vertical.mp4,193,34.002105,-120.29517,15:43:34,9/27/2016,42640.65525,,kUGwE8ZUhxQ,,,10829,
10830,2016-668-FA_Site2-Vertical.mp4,194,34.002105,-120.29517,15:43:35,9/27/2016,42640.65527,,kUGwE8ZUhxQ,,,10830,http://res.cloudinary.com/bird/image/upload/v1496879080/2007_034_wh61d_lz16vv.jpg
10831,2016-668-FA_Site2-Vertical.mp4,195,34.00210333,-120.2951717,15:43:36,9/27/2016,42640.65528,,kUGwE8ZUhxQ,,,10831,
10832,2016-668-FA_Site2-Vertical.mp4,196,34.00210167,-120.2951733,15:43:37,9/27/2016,42640.65529,,kUGwE8ZUhxQ,,,10832,
10833,2016-668-FA_Site2-Vertical.mp4,197,34.0021,-120.295175,15:43:38,9/27/2016,42640.6553,,kUGwE8ZUhxQ,,,10833,
10834,2016-668-FA_Site2-Vertical.mp4,198,34.00209833,-120.295175,15:43:39,9/27/2016,42640.65531,,kUGwE8ZUhxQ,,,10834,
10835,2016-668-FA_Site2-Vertical.mp4,199,34.00209667,-120.2951767,15:43:40,9/27/2016,42640.65532,,kUGwE8ZUhxQ,,,10835,http://res.cloudinary.com/bird/image/upload/v1496879079/2007_034_wh2a_vfmn5w.jpg
10836,2016-668-FA_Site2-Vertical.mp4,200,34.002095,-120.2951767,15:43:41,9/27/2016,42640.65534,,kUGwE8ZUhxQ,,,10836,
10837,2016-668-FA_Site2-Vertical.mp4,201,34.00209333,-120.2951767,15:43:42,9/27/2016,42640.65535,,kUGwE8ZUhxQ,,,10837,
10838,2016-668-FA_Site2-Vertical.mp4,202,34.00209333,-120.2951783,15:43:43,9/27/2016,42640.65536,,kUGwE8ZUhxQ,,,10838,
10839,2016-668-FA_Site2-Vertical.mp4,203,34.002095,-120.2951783,15:43:44,9/27/2016,42640.65537,,kUGwE8ZUhxQ,,,10839,
10840,2016-668-FA_Site2-Vertical.mp4,204,34.00209667,-120.29518,15:43:45,9/27/2016,42640.65538,,kUGwE8ZUhxQ,,,10840,http://res.cloudinary.com/bird/image/upload/v1496879079/2007_034_wh17a_ju7cog.jpg
10841,2016-668-FA_Site2-Vertical.mp4,205,34.00209833,-120.2951817,15:43:46,9/27/2016,42640.65539,,kUGwE8ZUhxQ,,,10841,
10842,2016-668-FA_Site2-Vertical.mp4,206,34.00209833,-120.2951833,15:43:47,9/27/2016,42640.65541,,kUGwE8ZUhxQ,,,10842,
10843,2016-668-FA_Site2-Vertical.mp4,207,34.00209833,-120.2951833,15:43:48,9/27/2016,42640.65542,,kUGwE8ZUhxQ,,,10843,
10844,2016-668-FA_Site2-Vertical.mp4,208,34.00209667,-120.295185,15:43:49,9/27/2016,42640.65543,,kUGwE8ZUhxQ,,,10844,
10845,2016-668-FA_Site2-Vertical.mp4,209,34.002095,-120.295185,15:43:50,9/27/2016,42640.65544,,kUGwE8ZUhxQ,,,10845,http://res.cloudinary.com/bird/image/upload/v1496879081/2007_034_wh43c_sa7bgk.jpg
10846,2016-668-FA_Site2-Vertical.mp4,210,34.00209333,-120.295185,15:43:51,9/27/2016,42640.65545,,kUGwE8ZUhxQ,,,10846,
